,category,full_text,retweet_count,created_at,geo
0,Coronavirus,RT @TIME: “I don’t know what you’re thinking.” The head of a visiting Chinese Red Cross delegation helping Italy respond to the coronavirus…,13735,Tue Sep 15 23:54:39 +0000 2020,
1,Coronavirus,"RT @DrLaPook: On @CBSEveningNews, see how @BowdoinCollege is trying to safely bring students back to campus. It's a small college in a stat…",3,Tue Sep 15 23:54:39 +0000 2020,
2,Coronavirus,RT @dehammo: Scientists discover antibody that 'neutralizes' virus that causes coronavirus https://t.co/4kyMVS0TMM via @nypost,5,Tue Sep 15 23:54:38 +0000 2020,
3,Coronavirus,"RT @TrumpWarRoom: 👀 CNN fact checks Democrats trying to undermine public confidence in the coronavirus for political purposes.

""There's no…",5,Tue Sep 15 23:54:38 +0000 2020,
4,Coronavirus,"“Start with small changes, try to sustain them, and then continue to build on your healthy habits” https://t.co/JDf69ZkGSm via @WSJ",0,Tue Sep 15 23:54:37 +0000 2020,
5,Coronavirus,"Besides being racist, Mike Ditka clearly doesn’t know the president he supports has totally punted all responsibility of tackling the coronavirus thus making it in fact nearly impossible to “get the hell out of the country.” But hey, make america great again, again. #BidenHarris https://t.co/WgZLcejJ7U",0,Tue Sep 15 23:54:37 +0000 2020,
6,Coronavirus,https://t.co/oa5o4X87pp there are 9 out of 36 vaccines in phase 3 for the corona virus,0,Tue Sep 15 23:54:37 +0000 2020,
7,Coronavirus,RT @beaconjournal: The state has registered the third-largest number of deaths due to coronavirus in the last 24 hours. https://t.co/4ny9nj…,2,Tue Sep 15 23:54:36 +0000 2020,
8,Coronavirus,"RT @SenateGOP: Stronger trade deals. Killing terrorists. National security tools. Justice reform. Coronavirus relief. 

Democrats spent the…",8146,Tue Sep 15 23:54:36 +0000 2020,
9,Coronavirus,"RT @MSNBC: ""This is happening under President Donald Trump's watch, it's not Joe Biden's watch or anybody else's watch,"" Sen. Manchin says…",465,Tue Sep 15 23:54:36 +0000 2020,
10,Coronavirus,RT @FinancialTimes: Germany expects no coronavirus vaccine to be available to the wider population before the middle of next year https://t…,37,Tue Sep 15 23:54:36 +0000 2020,
11,Coronavirus,RT @JeffereyJaxen: BREAKING: Pfizer Covid vaccine trial participants showing  'mild-to-moderate side effects' https://t.co/zFwYca19Bf,58,Tue Sep 15 23:54:36 +0000 2020,
12,Coronavirus,"RT @DoubleDownNews: Murder, Corruption, Coronavirus &amp; the Death of Democracy

Welcome to Bolsonaro’s Brazil @ggreenwald https://t.co/5JhRvZ…",392,Tue Sep 15 23:54:35 +0000 2020,
13,Coronavirus,"RT @heatherscope: WOO boy what a day:  
-Growing anger among Dem mods over stalled COVID talks 

-Pelosi thought she'd appeased them by say…",7,Tue Sep 15 23:54:35 +0000 2020,
14,Coronavirus,"After listening to the concerns of faculty, students &amp; staff, and due to the increase of disease prevalence, BYU will be updating the COVID-19 dashboard information more frequently than once a week.

BYU currently has 330 active cases: https://t.co/m8PyWeMv8J",0,Tue Sep 15 23:54:35 +0000 2020,
15,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",895,Tue Sep 15 23:54:35 +0000 2020,
16,Coronavirus,"RT @anniekarni: Good point from Woodward about the travel ban on China that Trump cites constantly.

“If this was such a big deal, he would…",132,Tue Sep 15 23:54:35 +0000 2020,
17,Coronavirus,RT @BresPolitico: Pelosi faces growing Democratic unrest over Covid relief. ⁦@heatherscope⁩ ⁦@sarahnferris⁩ &amp; me https://t.co/kBUHu2BeX7,36,Tue Sep 15 23:54:35 +0000 2020,
18,Coronavirus,"RT @TrumpWarRoom: 👀 CNN fact checks Democrats trying to undermine public confidence in the coronavirus for political purposes.

""There's no…",5,Tue Sep 15 23:54:35 +0000 2020,
19,Coronavirus,"RT @OpIndia_com: Congress MLA who had threatened to burn BJP MP Sadhvi Pragya Thakur alive dies of Coronavirus
https://t.co/nyL9wZhnyV",1713,Tue Sep 15 23:54:34 +0000 2020,
20,Coronavirus,"RT @covfefe253: Dear ⁦@realDonaldTrump⁩, whatever you do, don’t comment on this, or the dems and MSM will kill it! 😀

University of Pittsbu…",31,Tue Sep 15 23:54:34 +0000 2020,
21,Coronavirus,RT @aetiology: Many of you probably know this already. The rest of y'all should start bracing for it. https://t.co/LMQK1wXuJN,158,Tue Sep 15 23:54:34 +0000 2020,
22,Coronavirus,RT @gatewaypundit: SHOCKING: Twitter Shuts Down Account of Chinese Professor Who Has Evidence China Created the Coronavirus in a Lab @JoeHo…,2038,Tue Sep 15 23:54:34 +0000 2020,
23,Coronavirus,"RT @TrumpWarRoom: 👀 CNN fact checks Democrats trying to undermine public confidence in the coronavirus for political purposes.

""There's no…",5,Tue Sep 15 23:54:34 +0000 2020,
24,Coronavirus,RT @watchertv2000: #coronavirus updates thanks 🙏 @Constance8News @8NEWS https://t.co/sZnlKs3ubM,1,Tue Sep 15 23:54:33 +0000 2020,
25,Coronavirus,RT @kylegriffin1: JPMorgan Chase has sent home a number of its employees in New York City after an unspecified number tested positive for t…,511,Tue Sep 15 23:54:33 +0000 2020,
26,Coronavirus,RT @JesseRodriguez: AP: At least seven people have died in connection to a coronavirus outbreak that continues to sicken people in Maine fo…,364,Tue Sep 15 23:54:33 +0000 2020,
27,Coronavirus,"#School staff isolating with unconfirmed #Covid19UK cases in #schoolsuk risks closures -
#skynews report: https://t.co/uOX7aM2Lew",0,Tue Sep 15 23:54:33 +0000 2020,
28,Coronavirus,"RT @themoneycoach: New CDC data show Blacks, Latinos and Native Americans under age 21 make up ~ 75% of #COVID illnesses &amp; deaths among the…",1,Tue Sep 15 23:54:32 +0000 2020,
29,Coronavirus,@GOPChairwoman You gotta be sitting me?  What could Joe do about the Coronavirus that Trump F'd up?,0,Tue Sep 15 23:54:32 +0000 2020,
30,Coronavirus,"@thehill @GOPLeader @GOP The Trump administration's gross mishandling of the response to the coronavirus outbreak has resulted in an unemployment rate of over 8%, not to mention the over 200,000 Americans who have died from COVID-19 so far.",0,Tue Sep 15 23:54:32 +0000 2020,
31,Coronavirus,"RT @DrDenaGrayson: 🚨BREAKING: Just days after @realDonaldTrump praised JP Morgan for requiring employees to return to the office, the bank…",383,Tue Sep 15 23:54:32 +0000 2020,
32,Coronavirus,"RT @mcburls: Jared Kushner responds to Trump publicly downplaying coronavirus threat https://t.co/v0MJnTdekj via @TODAYshow 
.
Jared would…",1,Tue Sep 15 23:54:31 +0000 2020,
33,Coronavirus,"RT @MSNBC: ""Everything, across the board, about the fight against coronavirus has been thoroughly politicized,"" @Laurie_Garrett says, discu…",66,Tue Sep 15 23:54:31 +0000 2020,
34,Coronavirus,"RT @DoubleDownNews: Murder, Corruption, Coronavirus &amp; the Death of Democracy

Welcome to Bolsonaro’s Brazil @ggreenwald https://t.co/5JhRvZ…",392,Tue Sep 15 23:54:31 +0000 2020,
35,Coronavirus,"RT @DebraMessing: Dr. Fauci says #TRUMP is STILL LYING to  us. He says the #COVID numbers are Alarming, and we are NOT tunring the corner.…",583,Tue Sep 15 23:54:31 +0000 2020,
36,Coronavirus,"RT @JoeNBC: Georgia prison with ICE detainees performs questionable hysterectomies, shreds coronavirus records

https://t.co/ZfgnD3gd3k",335,Tue Sep 15 23:54:31 +0000 2020,
37,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",896,Tue Sep 15 23:54:31 +0000 2020,
38,Coronavirus,"RT @TrumpWarRoom: 👀 CNN fact checks Democrats trying to undermine public confidence in the coronavirus for political purposes.

""There's no…",5,Tue Sep 15 23:54:31 +0000 2020,
39,Coronavirus,RT @KansasDems: Donald Trump lied to the American people and downplayed the coronavirus for months despite knowing how deadly it was. He ha…,6,Tue Sep 15 23:54:31 +0000 2020,
40,Coronavirus,.@cahome25 @SamKnox_16 If PA can do it so can we... https://t.co/Bz31JAgcau,0,Tue Sep 15 23:54:31 +0000 2020,
41,Coronavirus,RT @sapiofoxy: THE number of patients in hospital with #Covid in #Scotland has been slashed from 262 to just 48 following revisions to how…,351,Tue Sep 15 23:54:31 +0000 2020,
42,Coronavirus,RT @atrupar: New Woodward audio is the starkest illustration yet of how Trump misled about coronavirus https://t.co/EAyzjKIOeI,610,Tue Sep 15 23:54:30 +0000 2020,
43,Coronavirus,"Trump Denies Climate Science In Fire-Scarred California, Echoing His Downplaying Of The Coronavirus https://t.co/bloVWbA35W via @colbertlateshow",0,Tue Sep 15 23:54:30 +0000 2020,
44,Coronavirus,"For some COVID-19 patients, the first symptom is not a cough, but a stroke https://t.co/7sYFnekUUr",0,Tue Sep 15 23:54:30 +0000 2020,
45,Coronavirus,"@NickClairmont1 Coronavirus probably spreads at mass events.

But do the articles include anything false or misleading? The titles alone do not prove the articles wrong.",0,Tue Sep 15 23:54:30 +0000 2020,
46,Coronavirus,"RT @Reuters: With no internet access at home, these Indonesian students had to get creative using plastic trash to access remote learning a…",24,Tue Sep 15 23:54:28 +0000 2020,
47,Coronavirus,RT @news6wkmg: The international reputation of the United States has declined further in the wake of its handling of the coronavirus pandem…,2,Tue Sep 15 23:54:28 +0000 2020,
48,Coronavirus,RT @CNNBusiness: The Nevada company that hosted an indoor campaign rally for President Trump attended by thousands of people will face a fi…,626,Tue Sep 15 23:54:28 +0000 2020,
49,Coronavirus,RT @gatewaypundit: SHOCKING: Twitter Shuts Down Account of Chinese Professor Who Has Evidence China Created the Coronavirus in a Lab @JoeHo…,2038,Tue Sep 15 23:54:28 +0000 2020,
50,Coronavirus,"RT @TTwi5ted: @ChuckCallesto So sick of hearing this crap... #Scamdemic 
https://t.co/2G8SQxItYN",41,Tue Sep 15 23:54:28 +0000 2020,
51,Coronavirus,"RT @kylegriffin1: Don't want this to get lost:

Jared Kushner on Woodward: ""He's got tapes of everything, I have tapes of everything.""

Kus…",5800,Tue Sep 15 23:54:28 +0000 2020,
52,Coronavirus,"RT @blackwomenviews: Most of the LSU football team has caught #COVID19 and Coach Ed Oregon's response is ""hopefully they're not out for gam…",350,Tue Sep 15 23:54:27 +0000 2020,
53,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",896,Tue Sep 15 23:54:27 +0000 2020,
54,Coronavirus,"RT @jeremyconnell: Don’t suppose the Murdoch press will be reporting this. Pity the AMA didn’t name the Courier Mail. 
⁦@slpng_giants_oz⁩ ⁦…",128,Tue Sep 15 23:54:27 +0000 2020,
55,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",896,Tue Sep 15 23:54:27 +0000 2020,
56,Coronavirus,"RT @jaketapper: According to Johns Hopkins University's tally of cases in the United States, there are at least 6,585,763 cases of coronavi…",1107,Tue Sep 15 23:54:27 +0000 2020,
57,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",896,Tue Sep 15 23:54:27 +0000 2020,
58,Coronavirus,"RT @KOT4Q: Coronavirus wont stop us from getting the show done...
Coming soon feat. @JaMorant https://t.co/Vyixm1NLpf",339,Tue Sep 15 23:54:27 +0000 2020,
59,Coronavirus,RT @ChrisMusson: Number of Covid hospital patients in Scotland slashed as stats overplayed total by 80 per cent https://t.co/eJXsevcZ7S,214,Tue Sep 15 23:54:27 +0000 2020,
60,Coronavirus,"RT @TrumpWarRoom: 👀 CNN fact checks Democrats trying to undermine public confidence in the coronavirus for political purposes.

""There's no…",5,Tue Sep 15 23:54:27 +0000 2020,
61,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",896,Tue Sep 15 23:54:26 +0000 2020,
62,Coronavirus,"RT @Destiny3650: 🔶Seems as though Bill Gates now wants to run the FDA!!!

🔶Bill Gates is not a doctor, a scientist, a political leader or a…",39,Tue Sep 15 23:54:26 +0000 2020,
63,Coronavirus,"@realDonaldTrump Trump is literally willing to let his base die for political gain: https://t.co/bg82cnqgJB
Check this page out:
https://t.co/HAdcpE9xRT
What a sad story and it all could have been prevented

#TrumpHidTheTruth 
#Covid_19 
 #TrumpLiedPeopleDied 
#VoteBlueToSaveAmerica 
💔",0,Tue Sep 15 23:54:26 +0000 2020,
64,Coronavirus,"RT @Loudwire: WEAR IT! 😷 @CoreyTaylorRock's message for coronavirus anti-maskers: 'F--k you'
https://t.co/sYKxUrBCFW",18,Tue Sep 15 23:54:25 +0000 2020,
65,Coronavirus,"RT @aginnt: Despite rising cases, Europeans embrace the “Swedish approach”.

“Having abandoned hopes of eradicating the virus or developing…",101,Tue Sep 15 23:54:25 +0000 2020,
66,Coronavirus,"@shakur423 ""Sorry man, I know your dad died of coronavirus but he had diabetes so he doesn't really count.""",0,Tue Sep 15 23:54:25 +0000 2020,
67,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",885,Tue Sep 15 23:54:25 +0000 2020,
68,Coronavirus,"RT @MattGertz: Four days after Trump told Woodward the coronavirus was “a scourge” and “the plague,” he watched a Fox News segment on anti-…",370,Tue Sep 15 23:54:25 +0000 2020,
69,Coronavirus,RT @RNicholasBurns: The new Pew Poll is devastating for how the world sees us.  Confidence in the U.S. has plummeted to historic lows. The…,2566,Tue Sep 15 23:54:25 +0000 2020,
70,Coronavirus,"RT @IndependentSage: ""Dr Scally, a member of the independent SAGE told Sky News that people losing confidence in the government over the pa…",191,Tue Sep 15 23:54:25 +0000 2020,
71,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",885,Tue Sep 15 23:54:25 +0000 2020,
72,Coronavirus,"RT @Loudwire: WEAR IT! 😷 @CoreyTaylorRock's message for coronavirus anti-maskers: 'F--k you'
https://t.co/sYKxUrBCFW",18,Tue Sep 15 23:54:24 +0000 2020,
73,Coronavirus,RT @girlsreallyrule: A whistleblower complaint has been filed documenting “jarring medical neglect” within Immigration and Customs Enforcem…,7195,Tue Sep 15 23:54:24 +0000 2020,
74,Coronavirus,RT @Jill_Jorgensen: .@NYCSchools releases a full list of schools where at least one staff member has tested positive for the coronavirus: h…,47,Tue Sep 15 23:54:24 +0000 2020,
75,Coronavirus,"RT @footloosedev: Himachal Pradesh Travel Restrictions: COVID Rules https://t.co/n1wbAUkNgB 

#himachal #pradesh #covid #travel #restrictio…",15,Tue Sep 15 23:54:24 +0000 2020,
76,Coronavirus,RT @First5LA: Sending your child back to #preschool or @childcare is more stressful than ever. @grace_hauck has tips from pediatricians and…,3,Tue Sep 15 23:54:24 +0000 2020,
77,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:24 +0000 2020,
78,Coronavirus,Trump 'leads' like he's still selling over-priced condos. And his happy talk is killing us. #SmartNews  https://t.co/xgBK3dDgtF,0,Tue Sep 15 23:54:24 +0000 2020,
79,Coronavirus,"RT @NewsHour: In 2019, before the coronavirus pandemic hit and the U.S. economy crashed, median household income was the highest ever on re…",4,Tue Sep 15 23:54:24 +0000 2020,
80,Coronavirus,RT @RNicholasBurns: The new Pew Poll is devastating for how the world sees us.  Confidence in the U.S. has plummeted to historic lows. The…,2566,Tue Sep 15 23:54:23 +0000 2020,
81,Coronavirus,"RT @jaketapper: According to Johns Hopkins University's tally of cases in the United States, there are at least 6,585,763 cases of coronavi…",1107,Tue Sep 15 23:54:23 +0000 2020,
82,Coronavirus,RT @TheDemCoalition: The #COVIDiotInChief also said he is ‘not at all concerned’ about getting coronavirus at a crowded indoor rally like t…,56,Tue Sep 15 23:54:23 +0000 2020,
83,Coronavirus,"RT @Reuters: With no internet access at home, these Indonesian students had to get creative using plastic trash to access remote learning a…",24,Tue Sep 15 23:54:23 +0000 2020,
84,Coronavirus,RT @Johnrashton47: It’s time Boris Johnson admitted he’s to blame for Britain’s disastrous coronavirus response | The Independent https://t…,202,Tue Sep 15 23:54:23 +0000 2020,
85,Coronavirus,RT @keithboykin: I remember when Jared Kushner told us in April that Trump’s response to the coronavirus was “a great success story” becaus…,46,Tue Sep 15 23:54:23 +0000 2020,
86,Coronavirus,"RT @Sam_and_the_dog: TRUMP KNEW.

Knew coronavirus is:
*airborne/highly contagious
*5X more lethal than the flu

Yet, he held indoor rallie…",1,Tue Sep 15 23:54:23 +0000 2020,
87,Coronavirus,"RT @NPRKelly: The money quote from this sobering essay:
""We wasted our chance to get a better summer in the spring. We wasted our chance to…",541,Tue Sep 15 23:54:23 +0000 2020,
88,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:22 +0000 2020,
89,Coronavirus,"RT @SteveScalise: Let's get this straight:

This week Dems aren't doing a thing to help Americans.

What are they doing instead?

Wasting t…",282,Tue Sep 15 23:54:22 +0000 2020,
90,Coronavirus,"RT @NPRKelly: The money quote from this sobering essay:
""We wasted our chance to get a better summer in the spring. We wasted our chance to…",541,Tue Sep 15 23:54:22 +0000 2020,
91,Coronavirus,"RT @JoeNBC: Georgia prison with ICE detainees performs questionable hysterectomies, shreds coronavirus records

https://t.co/ZfgnD3gd3k",336,Tue Sep 15 23:54:22 +0000 2020,
92,Coronavirus,"👀 CNN fact checks Democrats trying to undermine public confidence in the coronavirus for political purposes.

""There's no evidence at all to think that any vaccine will not be...safe and according to science."" https://t.co/FgCgMni1rd",5,Tue Sep 15 23:54:21 +0000 2020,
93,Coronavirus,"RT @MaryanneChisho2: Donald Trump less trusted than Xi Jinping and Vladimir Putin, US image plummets around the world, major survey finds h…",11,Tue Sep 15 23:54:21 +0000 2020,
94,Coronavirus,RT @WSJ: Becton Dickinson is looking into reports from nursing homes that federally provided rapid coronavirus testing equipment from the c…,11,Tue Sep 15 23:54:21 +0000 2020,
95,Coronavirus,RT @PnPCBC: “The single most important economic policy of our government and the best thing we can do for our economy is to keep coronaviru…,92,Tue Sep 15 23:54:20 +0000 2020,
96,Coronavirus,"RT @CNNPolitics: Democrats say they need to hear from scientists, not President Trump, that the coronavirus vaccine is safe https://t.co/qB…",75,Tue Sep 15 23:54:20 +0000 2020,
97,Coronavirus,"RT @NPRKelly: The money quote from this sobering essay:
""We wasted our chance to get a better summer in the spring. We wasted our chance to…",541,Tue Sep 15 23:54:20 +0000 2020,
98,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:20 +0000 2020,
99,Coronavirus,"RT @Destiny3650: 🔶Seems as though Bill Gates now wants to run the FDA!!!

🔶Bill Gates is not a doctor, a scientist, a political leader or a…",39,Tue Sep 15 23:54:20 +0000 2020,
100,Coronavirus,"RT @hollandcourtney: BREAKING

A Trump appointed federal judge just ruled that Pennsylvania Gov. Tom Wolf’s (D) &amp; Secretary of Health Rache…",13012,Tue Sep 15 23:54:19 +0000 2020,
101,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:19 +0000 2020,
102,Coronavirus,"@realDonaldTrump In an August interview with Bob Woodward, President Trump concluded that “nothing more could have been done,” in response to coronavirus. https://t.co/TTUVyt2ity https://t.co/JiJN5xVMGy",0,Tue Sep 15 23:54:19 +0000 2020,
103,Coronavirus,RT @BlairKamin: Metra launching $1 million ad campaign to win back commuters https://t.co/jYrtgL5BjY,1,Tue Sep 15 23:54:18 +0000 2020,
104,Coronavirus,"RT @Mike_Pence: At President @realDonaldTrump’s direction, @US_FDA, @NIH &amp; our Nation’s scientists are working at Warp Speed to produce a s…",371,Tue Sep 15 23:54:18 +0000 2020,
105,Coronavirus,RT @Patrici92625843: Nurses exposing #fraud in hospitals! Just about everyone who goes there is diagnosed as having the #CoronaVirus! @Medi…,1,Tue Sep 15 23:54:18 +0000 2020,
106,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:18 +0000 2020,
107,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:18 +0000 2020,
108,Coronavirus,RT @CNNPolitics: White House largely disregards coronavirus precautions during Abraham Accords signing https://t.co/LJBYtSMuX1 https://t.co…,33,Tue Sep 15 23:54:16 +0000 2020,
109,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:15 +0000 2020,
110,Coronavirus,RT @theblaze: Bill Gates says he isn't sure he can trust the FDA on a coronavirus vaccine https://t.co/FSPMgsEQMm,114,Tue Sep 15 23:54:14 +0000 2020,
111,Coronavirus,"RT @ProfKarolSikora: I'm often told to 'stick to cancer' so let me do that.

Disruption caused to diagnosis, treatment and research will co…",2060,Tue Sep 15 23:54:14 +0000 2020,
112,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:14 +0000 2020,
113,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:14 +0000 2020,
114,Coronavirus,"RT @TimManderMP: The @australian reports today that the @AnnastaciaMP Govt has spent $528,000 of taxpayers’ money on coronavirus polling. S…",10,Tue Sep 15 23:54:14 +0000 2020,
115,Coronavirus,"RT @SenateGOP: Stronger trade deals. Killing terrorists. National security tools. Justice reform. Coronavirus relief. 

Democrats spent the…",8146,Tue Sep 15 23:54:14 +0000 2020,
116,Coronavirus,"RT @Independent: Wildfires, coronavirus and house prices end the California dream https://t.co/1AxVNfYLTA",5,Tue Sep 15 23:54:13 +0000 2020,
117,Coronavirus,RT @deanofdublin: “It’s important to me that we find ways to uplift the stories of people like my dad: everyday people whose lives were cut…,131,Tue Sep 15 23:54:13 +0000 2020,
118,Coronavirus,"RT @kylegriffin1: Don't want this to get lost:

Jared Kushner on Woodward: ""He's got tapes of everything, I have tapes of everything.""

Kus…",5800,Tue Sep 15 23:54:13 +0000 2020,
119,Coronavirus,"RT @startelegram: Tarrant County surpasses 45,000 COVID cases, reports 3 more deaths https://t.co/3Zurq5lxlt",2,Tue Sep 15 23:54:13 +0000 2020,
120,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:13 +0000 2020,
121,Coronavirus,RT @gatewaypundit: SHOCKING: Twitter Shuts Down Account of Chinese Professor Who Has Evidence China Created the Coronavirus in a Lab @JoeHo…,2038,Tue Sep 15 23:54:13 +0000 2020,
122,Coronavirus,"RT @NancySinatra: ""People across the globe trust Trump less than the leaders of China and Russia, according to this poll — to leaders who p…",13,Tue Sep 15 23:54:13 +0000 2020,
123,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:12 +0000 2020,
124,Coronavirus,"RT @kylegriffin1: Don't want this to get lost:

Jared Kushner on Woodward: ""He's got tapes of everything, I have tapes of everything.""

Kus…",5800,Tue Sep 15 23:54:12 +0000 2020,
125,Coronavirus,"RT @martingeddes: Symptoms of Coronavirus:
fever
dry cough
tiredness
aches and pains
sore throat
diarrhoea
conjunctivitis
headache
loss of…",531,Tue Sep 15 23:54:12 +0000 2020,
126,Coronavirus,"RT @Reuters: With no internet access at home, these Indonesian students had to get creative using plastic trash to access remote learning a…",24,Tue Sep 15 23:54:12 +0000 2020,
127,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",897,Tue Sep 15 23:54:12 +0000 2020,
128,Coronavirus,"RT @blackwomenviews: Most of the LSU football team has caught #COVID19 and Coach Ed Oregon's response is ""hopefully they're not out for gam…",350,Tue Sep 15 23:54:11 +0000 2020,
129,Coronavirus,"RT @CNNPolitics: Democrats say they need to hear from scientists, not President Trump, that the coronavirus vaccine is safe https://t.co/qB…",75,Tue Sep 15 23:54:11 +0000 2020,
130,Coronavirus,"RT @WTOP: The number of coronavirus cases are slightly down in the D.C. region, but it’s too early to tell if that’s going to continue, a h…",2,Tue Sep 15 23:54:11 +0000 2020,
131,Coronavirus,RT @gatewaypundit: SHOCKING: Twitter Shuts Down Account of Chinese Professor Who Has Evidence China Created the Coronavirus in a Lab @JoeHo…,2038,Tue Sep 15 23:54:11 +0000 2020,
132,Coronavirus,"RT @ProfKarolSikora: I'm often told to 'stick to cancer' so let me do that.

Disruption caused to diagnosis, treatment and research will co…",2060,Tue Sep 15 23:54:11 +0000 2020,
133,Coronavirus,"RT @EveningStandard: The world is still at the beginning of the coronavirus pandemic and the situation in Europe is getting ""nastier"" https…",26,Tue Sep 15 23:54:11 +0000 2020,
134,Coronavirus,"Open SmartNews and read Trump ‘leads’ like he’s still selling over-priced condos. And his happy talk is killing us. here: https://t.co/fKsyAk6OnA 
To read it on the web, tap here: https://t.co/IE2mLin6JR",0,Tue Sep 15 23:54:11 +0000 2020,
135,Coronavirus,"RT @nprpolitics: Dozens of states have modified their rules around voting by mail because of the ongoing coronavirus pandemic.

Here's a lo…",24,Tue Sep 15 23:54:11 +0000 2020,
136,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",898,Tue Sep 15 23:54:10 +0000 2020,
137,Coronavirus,RT @NZBirder: Of course Ardern talking of potentially tens of thousands of Covid deaths before she dropped us into Level 4 was kosher thoug…,6,Tue Sep 15 23:54:10 +0000 2020,
138,Coronavirus,RT @gatewaypundit: SHOCKING: Twitter Shuts Down Account of Chinese Professor Who Has Evidence China Created the Coronavirus in a Lab @JoeHo…,2038,Tue Sep 15 23:54:10 +0000 2020,
139,Coronavirus,"RT @ChristianUncut: #Coronavirus public service announcement: from this week a maximum of six people can meet together, regardless of wheth…",2,Tue Sep 15 23:54:10 +0000 2020,
140,Coronavirus,RT @gatewaypundit: SHOCKING: Twitter Shuts Down Account of Chinese Professor Who Has Evidence China Created the Coronavirus in a Lab @JoeHo…,2038,Tue Sep 15 23:54:10 +0000 2020,
141,Coronavirus,"RT @MiaFarrow: Coronavirus kills far more Hispanic and Black children 
More than 75% of children dying from covid-19 are minorities, a find…",20,Tue Sep 15 23:54:10 +0000 2020,
142,Coronavirus,RT @tribelaw: “Many of the deaths and much of the economic hardship could have been avoided had President Trump acted on the intelligence a…,698,Tue Sep 15 23:54:09 +0000 2020,
143,Coronavirus,"RT @NightlyPolitics: Trump today: “We can't have a president that's mentally lost.”

Also Trump: “Windmills give you cancer. Solar panels d…",216,Tue Sep 15 23:54:09 +0000 2020,
144,Coronavirus,"Here's hoping....

'The time to act is now': Tam says in response to COVID-19 spikes  https://t.co/QBgJW8zpZ7",0,Tue Sep 15 23:54:09 +0000 2020,
145,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",898,Tue Sep 15 23:54:09 +0000 2020,
146,Coronavirus,"RT @thereidout: ""Let's understand what this is: Donald Trump has confessed, on tape, to the greatest and most deadly lie in all the long hi…",898,Tue Sep 15 23:54:08 +0000 2020,
147,Coronavirus,"RT @Destiny3650: 🔶Seems as though Bill Gates now wants to run the FDA!!!

🔶Bill Gates is not a doctor, a scientist, a political leader or a…",39,Tue Sep 15 23:54:08 +0000 2020,
